label,threshold,f1
toxic,0.05,0.7889591719378953
toxic,0.075,0.7961733697774307
toxic,0.1,0.8018998614684346
toxic,0.125,0.8057553956834532
toxic,0.15,0.8081173397629093
toxic,0.175,0.8097837072973519
toxic,0.2,0.8109644670050762
toxic,0.225,0.8122448979591836
toxic,0.25,0.812691914022518
toxic,0.275,0.814997939843428
toxic,0.3,0.8154577392023146
toxic,0.325,0.8156586578293289
toxic,0.35,0.8161565688111597
toxic,0.375,0.8168130489335006
toxic,0.4,0.817475320310859
toxic,0.425,0.8186986734049273
toxic,0.45,0.8182586644125106
toxic,0.475,0.8186638388123012
toxic,0.5,0.8191489361702128
toxic,0.525,0.8203158344003414
toxic,0.55,0.8211382113821138
toxic,0.575,0.8221887766071813
toxic,0.6,0.8232246924239154
toxic,0.625,0.8224339540926808
toxic,0.65,0.8239130434782609
toxic,0.675,0.825382932166302
toxic,0.7,0.8260678115367679
toxic,0.725,0.827220503756076
toxic,0.75,0.8265895953757225
toxic,0.775,0.8251623013207969
toxic,0.8,0.824853669518235
toxic,0.825,0.8244378832614127
toxic,0.85,0.8236642971795459
toxic,0.875,0.8196874271052018
toxic,0.9,0.8129154795821463
toxic,0.925,0.8055487953273303
toxic,0.95,0.7753956100051046
severe_toxic,0.05,0.4426719840478564
severe_toxic,0.075,0.46531483457844186
severe_toxic,0.1,0.47757847533632286
severe_toxic,0.125,0.491186839012926
severe_toxic,0.15,0.5006075334143378
severe_toxic,0.175,0.5024875621890548
severe_toxic,0.2,0.5050505050505051
severe_toxic,0.225,0.5071151358344114
severe_toxic,0.25,0.5033112582781457
severe_toxic,0.275,0.503382949932341
severe_toxic,0.3,0.5034770514603616
severe_toxic,0.325,0.5120910384068279
severe_toxic,0.35,0.5160349854227405
severe_toxic,0.375,0.5214814814814814
severe_toxic,0.4,0.5240963855421686
severe_toxic,0.425,0.5290519877675841
severe_toxic,0.45,0.5255023183925811
severe_toxic,0.475,0.5266457680250783
severe_toxic,0.5,0.5310015898251192
severe_toxic,0.525,0.5326797385620915
severe_toxic,0.55,0.5284280936454849
severe_toxic,0.575,0.5297113752122241
severe_toxic,0.6,0.5305410122164049
severe_toxic,0.625,0.5309734513274337
severe_toxic,0.65,0.5342960288808665
severe_toxic,0.675,0.5328467153284672
severe_toxic,0.7,0.5290806754221389
severe_toxic,0.725,0.5353728489483748
severe_toxic,0.75,0.5304518664047151
severe_toxic,0.775,0.5122950819672131
severe_toxic,0.8,0.48822269807280516
severe_toxic,0.825,0.48660714285714285
severe_toxic,0.85,0.45794392523364486
severe_toxic,0.875,0.44552058111380144
severe_toxic,0.9,0.43037974683544306
severe_toxic,0.925,0.35428571428571426
severe_toxic,0.95,0.2847682119205298
obscene,0.05,0.7571834543732239
obscene,0.075,0.7729342875731945
obscene,0.1,0.7851458885941645
obscene,0.125,0.7938109653548604
obscene,0.15,0.7985023825731791
obscene,0.175,0.803030303030303
obscene,0.2,0.807799442896936
obscene,0.225,0.8127853881278538
obscene,0.25,0.8149717514124294
obscene,0.275,0.8162104514752933
obscene,0.3,0.8197778573987818
obscene,0.325,0.8211586901763224
obscene,0.35,0.8241678726483358
obscene,0.375,0.8268319358366751
obscene,0.4,0.8274596182085169
obscene,0.425,0.8293402137854773
obscene,0.45,0.8295033358042995
obscene,0.475,0.8299218459248232
obscene,0.5,0.831275720164609
obscene,0.525,0.8326438510718315
obscene,0.55,0.8351565447001131
obscene,0.575,0.8338391502276176
obscene,0.6,0.8336505519604112
obscene,0.625,0.8340978593272171
obscene,0.65,0.8350634371395617
obscene,0.675,0.8368849283223557
obscene,0.7,0.83671875
obscene,0.725,0.8355625491738788
obscene,0.75,0.8334655035685964
obscene,0.775,0.8315326130452181
obscene,0.8,0.8284789644012945
obscene,0.825,0.8265682656826568
obscene,0.85,0.8253311258278145
obscene,0.875,0.8194386258902387
obscene,0.9,0.8095849379546427
obscene,0.925,0.79351161771153
obscene,0.95,0.7706919945725916
threat,0.05,0.5829145728643216
threat,0.075,0.6285714285714286
threat,0.1,0.6503067484662577
threat,0.125,0.65
threat,0.15,0.6415094339622641
threat,0.175,0.6329113924050633
threat,0.2,0.6410256410256411
threat,0.225,0.6535947712418301
threat,0.25,0.6535947712418301
threat,0.275,0.6535947712418301
threat,0.3,0.6622516556291391
threat,0.325,0.6622516556291391
threat,0.35,0.6666666666666666
threat,0.375,0.6621621621621622
threat,0.4,0.6621621621621622
threat,0.425,0.6620689655172414
threat,0.45,0.6620689655172414
threat,0.475,0.6620689655172414
threat,0.5,0.6620689655172414
threat,0.525,0.6527777777777778
threat,0.55,0.6573426573426573
threat,0.575,0.6573426573426573
threat,0.6,0.6524822695035462
threat,0.625,0.6428571428571429
threat,0.65,0.6474820143884892
threat,0.675,0.6423357664233577
threat,0.7,0.6323529411764706
threat,0.725,0.6268656716417911
threat,0.75,0.6268656716417911
threat,0.775,0.6212121212121212
threat,0.8,0.6106870229007634
threat,0.825,0.6153846153846154
threat,0.85,0.6046511627906976
threat,0.875,0.5826771653543307
threat,0.9,0.5528455284552846
threat,0.925,0.5254237288135594
threat,0.95,0.48214285714285715
insult,0.05,0.679962605172951
insult,0.075,0.6948114727682888
insult,0.1,0.7112887112887113
insult,0.125,0.7201365187713311
insult,0.15,0.7263888888888889
insult,0.175,0.7304714989444053
insult,0.2,0.7323142552435122
insult,0.225,0.7360460929060136
insult,0.25,0.737300435413643
insult,0.275,0.7405781192828393
insult,0.3,0.7418047882136279
insult,0.325,0.7447045707915273
insult,0.35,0.7467265245043023
insult,0.375,0.7494339622641509
insult,0.4,0.7483821850019033
insult,0.425,0.750575594781274
insult,0.45,0.7537688442211056
insult,0.475,0.7549668874172185
insult,0.5,0.7552062868369351
insult,0.525,0.7544483985765125
insult,0.55,0.7524910322837784
insult,0.575,0.7514078841512469
insult,0.6,0.75
insult,0.625,0.7489812550937245
insult,0.65,0.7467105263157895
insult,0.675,0.7455523376086057
insult,0.7,0.7467559648388447
insult,0.725,0.7444021968736798
insult,0.75,0.7392232180964575
insult,0.775,0.7400085947571982
insult,0.8,0.7357917570498915
insult,0.825,0.7316644707949056
insult,0.85,0.7301161751563896
insult,0.875,0.726775956284153
insult,0.9,0.7186629526462396
insult,0.925,0.7091518926689028
insult,0.95,0.6868993424380374
identity_hate,0.05,0.49393939393939396
identity_hate,0.075,0.5328947368421053
identity_hate,0.1,0.5502645502645502
identity_hate,0.125,0.562962962962963
identity_hate,0.15,0.5708812260536399
identity_hate,0.175,0.581532416502947
identity_hate,0.2,0.579476861167002
identity_hate,0.225,0.5755102040816327
identity_hate,0.25,0.5797101449275363
identity_hate,0.275,0.5756302521008403
identity_hate,0.3,0.5829787234042553
identity_hate,0.325,0.5895196506550219
identity_hate,0.35,0.589010989010989
identity_hate,0.375,0.579064587973274
identity_hate,0.4,0.5850340136054422
identity_hate,0.425,0.5852534562211982
identity_hate,0.45,0.5866050808314087
identity_hate,0.475,0.5920745920745921
identity_hate,0.5,0.5929411764705882
identity_hate,0.525,0.5924170616113744
identity_hate,0.55,0.5865384615384616
identity_hate,0.575,0.5811138014527845
identity_hate,0.6,0.5825242718446602
identity_hate,0.625,0.58679706601467
identity_hate,0.65,0.5905707196029777
identity_hate,0.675,0.5829145728643216
identity_hate,0.7,0.5758354755784062
identity_hate,0.725,0.5766233766233766
identity_hate,0.75,0.5782493368700266
identity_hate,0.775,0.5698924731182796
identity_hate,0.8,0.5706521739130435
identity_hate,0.825,0.5388888888888889
identity_hate,0.85,0.519774011299435
identity_hate,0.875,0.5029239766081871
identity_hate,0.9,0.48955223880597015
identity_hate,0.925,0.4634146341463415
identity_hate,0.95,0.46540880503144655
