label,threshold,f1
toxic,0.05,0.7455580472658272
toxic,0.075,0.7585962424672102
toxic,0.1,0.7669308357348703
toxic,0.125,0.7747714808043875
toxic,0.15,0.7806499261447563
toxic,0.175,0.7822040208488459
toxic,0.2,0.7863986473792974
toxic,0.225,0.7906712172923777
toxic,0.25,0.7931297709923664
toxic,0.275,0.7969289827255278
toxic,0.3,0.801622561328955
toxic,0.325,0.8049017700836413
toxic,0.35,0.8080610448053218
toxic,0.375,0.8097580169191423
toxic,0.4,0.8111638954869359
toxic,0.425,0.8138700677560781
toxic,0.45,0.815778934721666
toxic,0.475,0.8182184602982668
toxic,0.5,0.820481683869662
toxic,0.525,0.822502030869212
toxic,0.55,0.8236976506639428
toxic,0.575,0.8261674552561201
toxic,0.6,0.82819929708497
toxic,0.625,0.829146771849699
toxic,0.65,0.8295027162557459
toxic,0.675,0.8302521008403362
toxic,0.7,0.8325944690732531
toxic,0.725,0.8334041648958777
toxic,0.75,0.8368703108252947
toxic,0.775,0.8365758754863813
toxic,0.8,0.83721943778601
toxic,0.825,0.8379151088629866
toxic,0.85,0.8355890836476592
toxic,0.875,0.8372615039281706
toxic,0.9,0.8334475668265936
toxic,0.925,0.8253448678980594
toxic,0.95,0.8079727758872144
severe_toxic,0.05,0.3652173913043478
severe_toxic,0.075,0.38519764507989906
severe_toxic,0.1,0.4014084507042254
severe_toxic,0.125,0.41681901279707495
severe_toxic,0.15,0.4293785310734463
severe_toxic,0.175,0.4418604651162791
severe_toxic,0.2,0.4536290322580645
severe_toxic,0.225,0.4605809128630705
severe_toxic,0.25,0.463336875664187
severe_toxic,0.275,0.4603691639522258
severe_toxic,0.3,0.4652701212789416
severe_toxic,0.325,0.47005649717514125
severe_toxic,0.35,0.47729918509895225
severe_toxic,0.375,0.48513674197384066
severe_toxic,0.4,0.4909310761789601
severe_toxic,0.425,0.49443757725587145
severe_toxic,0.45,0.5006321112515802
severe_toxic,0.475,0.5070785070785071
severe_toxic,0.5,0.5052631578947369
severe_toxic,0.525,0.5141318977119784
severe_toxic,0.55,0.5163934426229508
severe_toxic,0.575,0.5189340813464236
severe_toxic,0.6,0.5221112696148359
severe_toxic,0.625,0.5256975036710719
severe_toxic,0.65,0.5337331334332833
severe_toxic,0.675,0.5302325581395348
severe_toxic,0.7,0.534621578099839
severe_toxic,0.725,0.5388429752066116
severe_toxic,0.75,0.5460750853242321
severe_toxic,0.775,0.5396825396825397
severe_toxic,0.8,0.5488029465930019
severe_toxic,0.825,0.5468451242829828
severe_toxic,0.85,0.5325443786982249
severe_toxic,0.875,0.5125
severe_toxic,0.9,0.5133928571428571
severe_toxic,0.925,0.5024875621890548
severe_toxic,0.95,0.40114613180515757
obscene,0.05,0.7296086047206454
obscene,0.075,0.7487654320987654
obscene,0.1,0.7599243856332704
obscene,0.125,0.76864
obscene,0.15,0.7781747320558623
obscene,0.175,0.7842105263157895
obscene,0.2,0.7897708402524078
obscene,0.225,0.7951564076690212
obscene,0.25,0.7979661016949152
obscene,0.275,0.8025956284153005
obscene,0.3,0.805221573342494
obscene,0.325,0.8081435472739821
obscene,0.35,0.8109798471160529
obscene,0.375,0.8153089887640449
obscene,0.4,0.8156503348607684
obscene,0.425,0.8174406238922368
obscene,0.45,0.8186676166726042
obscene,0.475,0.8222222222222222
obscene,0.5,0.8246308966510623
obscene,0.525,0.8269370021723389
obscene,0.55,0.8285402257007645
obscene,0.575,0.8291255031101353
obscene,0.6,0.8302718589272594
obscene,0.625,0.8319763138415989
obscene,0.65,0.8342007434944237
obscene,0.675,0.8374531835205993
obscene,0.7,0.8388070970177426
obscene,0.725,0.8413059984813971
obscene,0.75,0.8397239263803681
obscene,0.775,0.8388094317742559
obscene,0.8,0.8386088315748339
obscene,0.825,0.8364928909952607
obscene,0.85,0.8361310951239008
obscene,0.875,0.8348178137651822
obscene,0.9,0.8338815789473685
obscene,0.925,0.8292682926829268
obscene,0.95,0.8120104438642297
threat,0.05,0.35135135135135137
threat,0.075,0.4105960264900662
threat,0.1,0.4468864468864469
threat,0.125,0.4743083003952569
threat,0.15,0.5106382978723404
threat,0.175,0.5381165919282511
threat,0.2,0.5555555555555556
threat,0.225,0.5633802816901409
threat,0.25,0.5645933014354066
threat,0.275,0.5686274509803921
threat,0.3,0.5615763546798029
threat,0.325,0.57
threat,0.35,0.5757575757575758
threat,0.375,0.5786802030456852
threat,0.4,0.5773195876288659
threat,0.425,0.5863874345549738
threat,0.45,0.582010582010582
threat,0.475,0.5913978494623656
threat,0.5,0.6010928961748634
threat,0.525,0.6043956043956044
threat,0.55,0.6043956043956044
threat,0.575,0.6067415730337079
threat,0.6,0.6171428571428571
threat,0.625,0.6242774566473989
threat,0.65,0.627906976744186
threat,0.675,0.6352941176470588
threat,0.7,0.6390532544378699
threat,0.725,0.6390532544378699
threat,0.75,0.6545454545454545
threat,0.775,0.6503067484662577
threat,0.8,0.654320987654321
threat,0.825,0.6540880503144654
threat,0.85,0.6496815286624203
threat,0.875,0.6622516556291391
threat,0.9,0.6711409395973155
threat,0.925,0.6620689655172414
threat,0.95,0.6277372262773723
insult,0.05,0.6469064748201439
insult,0.075,0.6617210682492581
insult,0.1,0.6747572815533981
insult,0.125,0.684863523573201
insult,0.15,0.6942775845716093
insult,0.175,0.7033816425120772
insult,0.2,0.7068403908794788
insult,0.225,0.7094438960184272
insult,0.25,0.7167553191489362
insult,0.275,0.7196512407780014
insult,0.3,0.7251779057946459
insult,0.325,0.7283950617283951
insult,0.35,0.731994459833795
insult,0.375,0.7352633414719218
insult,0.4,0.7383210396909027
insult,0.425,0.7388218594748048
insult,0.45,0.7417739628040058
insult,0.475,0.7431259044862518
insult,0.5,0.7427113702623906
insult,0.525,0.7449092928544984
insult,0.55,0.7458131745441012
insult,0.575,0.7493423524990604
insult,0.6,0.7489587277546383
insult,0.625,0.7502859321387724
insult,0.65,0.7533563482930572
insult,0.675,0.7543520309477756
insult,0.7,0.7556596409055425
