label,threshold,f1
toxic,0.05,0.7793374508702976
toxic,0.075,0.7888888888888889
toxic,0.1,0.7957992998833139
toxic,0.125,0.8002359418010224
toxic,0.15,0.8042746883039779
toxic,0.175,0.8074930251096054
toxic,0.2,0.8086382723455309
toxic,0.225,0.8099638408999599
toxic,0.25,0.8112903225806452
toxic,0.275,0.8124746861077359
toxic,0.3,0.8139109212934716
toxic,0.325,0.813953488372093
toxic,0.35,0.8150572831423896
toxic,0.375,0.8153624974327377
toxic,0.4,0.8164022254275706
toxic,0.425,0.8168664737494833
toxic,0.45,0.8187279883985913
toxic,0.475,0.820470147701269
toxic,0.5,0.8213689482470785
toxic,0.525,0.8234554973821989
toxic,0.55,0.8242704178039051
toxic,0.575,0.8259587020648967
toxic,0.6,0.8268416596104996
toxic,0.625,0.8280254777070064
toxic,0.65,0.8278950735764555
toxic,0.675,0.8298328332618946
toxic,0.7,0.8310738110608995
toxic,0.725,0.8315334773218143
toxic,0.75,0.8331885317115552
toxic,0.775,0.8336244541484716
toxic,0.8,0.8353096179183136
toxic,0.825,0.8326313455996454
toxic,0.85,0.8329601433049709
toxic,0.875,0.8350351713183571
toxic,0.9,0.8317562889453035
toxic,0.925,0.8224964404366397
toxic,0.95,0.802466091245376
severe_toxic,0.05,0.409009009009009
severe_toxic,0.075,0.4339440694310511
severe_toxic,0.1,0.4375
severe_toxic,0.125,0.45473684210526316
severe_toxic,0.15,0.46203904555314534
severe_toxic,0.175,0.47533632286995514
severe_toxic,0.2,0.48267898383371827
severe_toxic,0.225,0.4875148632580262
severe_toxic,0.25,0.49454545454545457
severe_toxic,0.275,0.4975369458128079
severe_toxic,0.3,0.5031289111389237
severe_toxic,0.325,0.5006321112515802
severe_toxic,0.35,0.5032258064516129
severe_toxic,0.375,0.5098039215686274
severe_toxic,0.4,0.5046480743691899
severe_toxic,0.425,0.5087483176312247
severe_toxic,0.45,0.5095890410958904
severe_toxic,0.475,0.5160390516039052
severe_toxic,0.5,0.5141242937853108
severe_toxic,0.525,0.520863309352518
severe_toxic,0.55,0.5167883211678832
severe_toxic,0.575,0.516320474777448
severe_toxic,0.6,0.5151515151515151
severe_toxic,0.625,0.5077399380804953
severe_toxic,0.65,0.5198098256735341
severe_toxic,0.675,0.5216
severe_toxic,0.7,0.5123152709359606
severe_toxic,0.725,0.5117845117845118
severe_toxic,0.75,0.5104166666666666
severe_toxic,0.775,0.5161290322580645
severe_toxic,0.8,0.5164835164835165
severe_toxic,0.825,0.5162523900573613
severe_toxic,0.85,0.5258964143426295
severe_toxic,0.875,0.5241090146750524
severe_toxic,0.9,0.5077951002227171
severe_toxic,0.925,0.4668304668304668
severe_toxic,0.95,0.34017595307917886
obscene,0.05,0.7710610932475884
obscene,0.075,0.7849604221635884
obscene,0.1,0.7967698519515478
obscene,0.125,0.805052919085012
obscene,0.15,0.8096385542168675
obscene,0.175,0.8147120055517002
obscene,0.2,0.8180545836249126
obscene,0.225,0.8219950652097285
obscene,0.25,0.822529224229543
obscene,0.275,0.8252046991812033
obscene,0.3,0.8267716535433071
obscene,0.325,0.8271649299317283
obscene,0.35,0.8270893371757925
obscene,0.375,0.8299565846599132
obscene,0.4,0.8307244266472515
obscene,0.425,0.8319941563184806
obscene,0.45,0.8318065225357274
obscene,0.475,0.8343784581335301
obscene,0.5,0.8357434186132741
obscene,0.525,0.8383725270623367
obscene,0.55,0.8402100525131283
obscene,0.575,0.841748304446119
obscene,0.6,0.840393343419062
obscene,0.625,0.8399089529590288
obscene,0.65,0.8396946564885496
obscene,0.675,0.8383877159309021
obscene,0.7,0.8375870069605569
obscene,0.725,0.8387850467289719
obscene,0.75,0.8392647633946031
obscene,0.775,0.8398744113029827
obscene,0.8,0.8386841062227507
obscene,0.825,0.8361310951239008
obscene,0.85,0.8350141185962081
obscene,0.875,0.8323133414932681
obscene,0.9,0.827671913835957
obscene,0.925,0.8245687841817417
obscene,0.95,0.8074750108648414
threat,0.05,0.42857142857142855
threat,0.075,0.49411764705882355
threat,0.1,0.5232067510548524
threat,0.125,0.5585585585585585
threat,0.15,0.5876777251184834
threat,0.175,0.5961538461538461
threat,0.2,0.6078431372549019
threat,0.225,0.6091370558375635
threat,0.25,0.6217616580310881
threat,0.275,0.6217616580310881
threat,0.3,0.6137566137566137
threat,0.325,0.6137566137566137
threat,0.35,0.6170212765957447
threat,0.375,0.6270270270270271
threat,0.4,0.6270270270270271
threat,0.425,0.6304347826086957
threat,0.45,0.6229508196721312
threat,0.475,0.6263736263736264
threat,0.5,0.6187845303867403
threat,0.525,0.6145251396648045
threat,0.55,0.6179775280898876
threat,0.575,0.625
threat,0.6,0.6171428571428571
threat,0.625,0.6127167630057804
threat,0.65,0.6046511627906976
threat,0.675,0.611764705882353
threat,0.7,0.6153846153846154
threat,0.725,0.6144578313253012
threat,0.75,0.6134969325153374
threat,0.775,0.6211180124223602
threat,0.8,0.6211180124223602
threat,0.825,0.6289308176100629
threat,0.85,0.6242038216560509
threat,0.875,0.6405228758169934
threat,0.9,0.6490066225165563
threat,0.925,0.6438356164383562
threat,0.95,0.6231884057971014
insult,0.05,0.6877570389117368
insult,0.075,0.7047619047619048
insult,0.1,0.7145253270714526
insult,0.125,0.7185792349726776
insult,0.15,0.7233009708737864
insult,0.175,0.7295774647887324
insult,0.2,0.7340690637237451
insult,0.225,0.7366906474820144
insult,0.25,0.7410909090909091
insult,0.275,0.7444933920704846
insult,0.3,0.746379502413665
insult,0.325,0.7475728155339806
insult,0.35,0.7478391582111988
insult,0.375,0.7517032551097653
insult,0.4,0.7542857142857143
insult,0.425,0.7555555555555555
insult,0.45,0.7534775888717156
insult,0.475,0.752913752913753
insult,0.5,0.7530238002341006
insult,0.525,0.7537254901960785
insult,0.55,0.7563091482649842
insult,0.575,0.7568425228084094
insult,0.6,0.7569721115537849
insult,0.625,0.7586206896551724
insult,0.65,0.7583703106091165
insult,0.675,0.7556818181818182
insult,0.7,0.7573529411764706
insult,0.725,0.7560674619498149
insult,0.75,0.7563094745552338
insult,0.775,0.7547956630525438
insult,0.8,0.7521008403361344
insult,0.825,0.749893481039625
insult,0.85,0.7473002159827213
insult,0.875,0.7409031126698816
insult,0.9,0.7386262265834077
insult,0.925,0.7311233885819521
insult,0.95,0.7154471544715447
identity_hate,0.05,0.4177362893815636
identity_hate,0.075,0.4570673712021136
identity_hate,0.1,0.4883720930232558
identity_hate,0.125,0.5180533751962323
identity_hate,0.15,0.5194805194805194
identity_hate,0.175,0.5517241379310345
identity_hate,0.2,0.5601436265709157
identity_hate,0.225,0.5662431941923775
identity_hate,0.25,0.574585635359116
identity_hate,0.275,0.5757575757575758
identity_hate,0.3,0.5791505791505791
identity_hate,0.325,0.5866141732283464
identity_hate,0.35,0.5856573705179283
identity_hate,0.375,0.593939393939394
identity_hate,0.4,0.5896907216494846
identity_hate,0.425,0.5916666666666667
identity_hate,0.45,0.592436974789916
identity_hate,0.475,0.5872340425531914
identity_hate,0.5,0.5844155844155844
identity_hate,0.525,0.5851528384279476
identity_hate,0.55,0.584070796460177
identity_hate,0.575,0.5874439461883408
identity_hate,0.6,0.589041095890411
identity_hate,0.625,0.5953488372093023
identity_hate,0.65,0.589622641509434
identity_hate,0.675,0.5933014354066986
identity_hate,0.7,0.5956416464891041
identity_hate,0.725,0.5888077858880778
identity_hate,0.75,0.5911330049261084
identity_hate,0.775,0.5870646766169154
identity_hate,0.8,0.5772151898734177
identity_hate,0.825,0.5714285714285714
identity_hate,0.85,0.575197889182058
identity_hate,0.875,0.572972972972973
identity_hate,0.9,0.5785123966942148
identity_hate,0.925,0.5609065155807366
identity_hate,0.95,0.553314121037464
