label,threshold,f1
toxic,0.05,0.7472183588317107
toxic,0.075,0.7567471590909091
toxic,0.1,0.7644187307900923
toxic,0.125,0.7715383208340955
toxic,0.15,0.7753596458871265
toxic,0.175,0.7769516728624535
toxic,0.2,0.7792742237186682
toxic,0.225,0.7825923134890731
toxic,0.25,0.7866489664327707
toxic,0.275,0.7882711348057883
toxic,0.3,0.7905108092596136
toxic,0.325,0.7933884297520661
toxic,0.35,0.7948272534259795
toxic,0.375,0.7967416602017068
toxic,0.4,0.7988326848249028
toxic,0.425,0.799609375
toxic,0.45,0.8020404159309398
toxic,0.475,0.8048876625936146
toxic,0.5,0.8071146245059289
toxic,0.525,0.8098451766574037
toxic,0.55,0.8116288331342095
toxic,0.575,0.8127123725764541
toxic,0.6,0.8130766145206578
toxic,0.625,0.8148148148148148
toxic,0.65,0.8178874949413193
toxic,0.675,0.820199552026064
toxic,0.7,0.8221084953940635
toxic,0.725,0.8233841086867023
toxic,0.75,0.8240645027909862
toxic,0.775,0.8236760124610591
toxic,0.8,0.8265497808390733
toxic,0.825,0.8282234355312894
toxic,0.85,0.8297017135603977
toxic,0.875,0.8304143528406663
toxic,0.9,0.832973672852827
toxic,0.925,0.8354485776805252
toxic,0.95,0.8332588287885561
severe_toxic,0.05,0.3677058353317346
severe_toxic,0.075,0.3958691910499139
severe_toxic,0.1,0.41560798548094374
severe_toxic,0.125,0.4311490978157645
severe_toxic,0.15,0.4418145956607495
severe_toxic,0.175,0.4514811031664964
severe_toxic,0.2,0.4549266247379455
severe_toxic,0.225,0.46466809421841543
severe_toxic,0.25,0.46775956284153003
severe_toxic,0.275,0.4678492239467849
severe_toxic,0.3,0.4745762711864407
severe_toxic,0.325,0.48212226066897346
severe_toxic,0.35,0.49176470588235294
severe_toxic,0.375,0.48687350835322196
severe_toxic,0.4,0.49038461538461536
severe_toxic,0.425,0.4920440636474908
severe_toxic,0.45,0.49502487562189057
severe_toxic,0.475,0.49747474747474746
severe_toxic,0.5,0.5051282051282051
severe_toxic,0.525,0.5098039215686274
