label,threshold,f1
toxic,0.05,0.7585100695063268
toxic,0.075,0.7711370262390671
toxic,0.1,0.778702163061564
toxic,0.125,0.782429906542056
toxic,0.15,0.78590275160196
toxic,0.175,0.7882241215574549
toxic,0.2,0.7930968360498561
toxic,0.225,0.7969111969111969
toxic,0.25,0.8006999805560957
toxic,0.275,0.8028940164254986
toxic,0.3,0.8047105004906772
toxic,0.325,0.8076543696981653
toxic,0.35,0.8099206349206349
toxic,0.375,0.8116288331342095
toxic,0.4,0.8123126124325405
toxic,0.425,0.8145615446500403
toxic,0.45,0.8165991902834008
toxic,0.475,0.819865662527987
toxic,0.5,0.8210267948455717
toxic,0.525,0.8221993833504625
toxic,0.55,0.8233594717292613
toxic,0.575,0.8236269430051814
toxic,0.6,0.8265391014975042
toxic,0.625,0.827932260087811
toxic,0.65,0.8285714285714286
toxic,0.675,0.82949503486161
toxic,0.7,0.8300042498937527
toxic,0.725,0.8309137489325363
toxic,0.75,0.8315427589170606
toxic,0.775,0.832
toxic,0.8,0.8334421946440235
toxic,0.825,0.8349087711584964
toxic,0.85,0.8344812263941347
toxic,0.875,0.8321332133213322
toxic,0.9,0.8269230769230769
toxic,0.925,0.8218147625763987
toxic,0.95,0.808469213920662
severe_toxic,0.05,0.38487394957983195
severe_toxic,0.075,0.409009009009009
severe_toxic,0.1,0.42601319509896324
severe_toxic,0.125,0.4387855044074437
severe_toxic,0.15,0.4480651731160896
severe_toxic,0.175,0.4623541887592789
severe_toxic,0.2,0.46673936750272627
severe_toxic,0.225,0.4774774774774775
severe_toxic,0.25,0.4838709677419355
severe_toxic,0.275,0.4888366627497062
severe_toxic,0.3,0.4945717732207479
severe_toxic,0.325,0.49938800489596086
severe_toxic,0.35,0.5043914680050188
severe_toxic,0.375,0.503209242618742
severe_toxic,0.4,0.5118110236220472
severe_toxic,0.425,0.5188172043010753
severe_toxic,0.45,0.5205479452054794
severe_toxic,0.475,0.5223463687150838
severe_toxic,0.5,0.5287356321839081
severe_toxic,0.525,0.530791788856305
severe_toxic,0.55,0.5285285285285285
severe_toxic,0.575,0.5296803652968036
severe_toxic,0.6,0.5349922239502333
severe_toxic,0.625,0.5286624203821656
severe_toxic,0.65,0.5392156862745098
severe_toxic,0.675,0.5411764705882353
severe_toxic,0.7,0.5457685664939551
severe_toxic,0.725,0.5516014234875445
severe_toxic,0.75,0.5504587155963303
severe_toxic,0.775,0.5568181818181818
severe_toxic,0.8,0.5258964143426295
severe_toxic,0.825,0.5256673511293635
severe_toxic,0.85,0.5086206896551724
severe_toxic,0.875,0.4818181818181818
severe_toxic,0.9,0.43842364532019706
severe_toxic,0.925,0.41643835616438357
severe_toxic,0.95,0.3047619047619048
obscene,0.05,0.7314148681055156
obscene,0.075,0.746749226006192
obscene,0.1,0.759493670886076
obscene,0.125,0.7706658089417819
obscene,0.15,0.7797716150081566
obscene,0.175,0.7862796833773087
obscene,0.2,0.7911941294196131
obscene,0.225,0.7942165433759247
obscene,0.25,0.7975626269465133
obscene,0.275,0.8027303754266212
obscene,0.3,0.803577571379429
obscene,0.325,0.806786703601108
obscene,0.35,0.8073841866945315
obscene,0.375,0.8123682361208714
obscene,0.4,0.815705695083127
obscene,0.425,0.8189256492351477
obscene,0.45,0.8212110354711573
obscene,0.475,0.8220858895705522
obscene,0.5,0.8254083484573502
obscene,0.525,0.8269581056466302
obscene,0.55,0.8291255031101353
obscene,0.575,0.8314275175212099
obscene,0.6,0.8343831048536495
obscene,0.625,0.835509138381201
obscene,0.65,0.8357089272318079
obscene,0.675,0.8369811320754716
obscene,0.7,0.8391502276176024
obscene,0.725,0.8399390243902439
obscene,0.75,0.8410138248847926
obscene,0.775,0.8410058027079303
obscene,0.8,0.8382295338817078
obscene,0.825,0.8373565492679066
obscene,0.85,0.8346015218261914
obscene,0.875,0.830004076640848
obscene,0.9,0.8229904206580592
obscene,0.925,0.818490245971162
obscene,0.95,0.8008849557522124
threat,0.05,0.43956043956043955
threat,0.075,0.5
threat,0.1,0.5523809523809524
threat,0.125,0.5888324873096447
threat,0.15,0.6010362694300518
threat,0.175,0.6
threat,0.2,0.6187845303867403
threat,0.225,0.625
threat,0.25,0.632183908045977
threat,0.275,0.627906976744186
threat,0.3,0.627906976744186
threat,0.325,0.6352941176470588
threat,0.35,0.6428571428571429
threat,0.375,0.6428571428571429
threat,0.4,0.6428571428571429
threat,0.425,0.6424242424242425
threat,0.45,0.6424242424242425
threat,0.475,0.6424242424242425
threat,0.5,0.6503067484662577
threat,0.525,0.654320987654321
threat,0.55,0.654320987654321
threat,0.575,0.6415094339622641
threat,0.6,0.6369426751592356
threat,0.625,0.6369426751592356
threat,0.65,0.6410256410256411
threat,0.675,0.6410256410256411
threat,0.7,0.6535947712418301
threat,0.725,0.6447368421052632
threat,0.75,0.6533333333333333
